bid_id,period,bucket_id,bid_type,zone,quantity,price,num_periods,link
2257322453,1,17,S,TR1,41,0,1,
2257322453,2,17,S,TR1,41,2000,1,
2257322612,1,18,S,TR1,31,0,1,
2257322612,2,18,S,TR1,31,2000,1,
2257322771,1,19,S,TR1,29,0,1,
2257322771,2,19,S,TR1,29,2000,1,
2257322930,1,20,S,TR1,26,0,1,
2257322930,2,20,S,TR1,26,2000,1,
2257323089,1,21,S,TR1,26,0,1,
2257323089,2,21,S,TR1,26,2000,1,
2257323248,1,22,S,TR1,24,0,1,
2257323248,2,22,S,TR1,24,2000,1,
2257323407,1,23,S,TR1,12,0,1,
2257323407,2,23,S,TR1,12,2000,1,
2257323566,1,24,S,TR1,10,0,1,
2257323566,2,24,S,TR1,10,2000,1,
2257366496,1,1,S,TR1,0,0,1,
2257366496,2,1,S,TR1,0,2000,1,
2257366655,1,2,S,TR1,0,0,1,
2257366655,2,2,S,TR1,0,2000,1,
2257366814,1,3,S,TR1,0,0,1,
2257366814,2,3,S,TR1,0,2000,1,
2257366973,1,4,S,TR1,0,0,1,
2257366973,2,4,S,TR1,0,2000,1,
2257367132,1,5,S,TR1,0,0,1,
2257367132,2,5,S,TR1,0,2000,1,
2257367291,1,6,S,TR1,0,0,1,
2257367291,2,6,S,TR1,0,2000,1,
2257367450,1,7,S,TR1,0,0,1,
2257367450,2,7,S,TR1,0,2000,1,
2257367609,1,8,S,TR1,0,0,1,
2257367609,2,8,S,TR1,0,2000,1,
2257367768,1,9,S,TR1,-50,0,1,
2257367768,2,9,S,TR1,-50,2000,1,
2257367927,1,10,S,TR1,-50,0,1,
2257367927,2,10,S,TR1,-50,2000,1,
2257368086,1,11,S,TR1,-50,0,1,
2257368086,2,11,S,TR1,-50,2000,1,
2257368245,1,12,S,TR1,-50,0,1,
2257368245,2,12,S,TR1,-50,2000,1,
2257368404,1,13,S,TR1,-50,0,1,
2257368404,2,13,S,TR1,-50,2000,1,
2257368563,1,14,S,TR1,-50,0,1,
2257368563,2,14,S,TR1,-50,2000,1,
2257368722,1,15,S,TR1,0,0,1,
2257368722,2,15,S,TR1,0,2000,1,
2257368881,1,16,S,TR1,0,0,1,
2257368881,2,16,S,TR1,0,2000,1,
2257369040,1,17,S,TR1,0,0,1,
2257369040,2,17,S,TR1,0,2000,1,
2257369199,1,18,S,TR1,0,0,1,
2257369199,2,18,S,TR1,0,2000,1,
2257369358,1,19,S,TR1,0,0,1,
2257369358,2,19,S,TR1,0,2000,1,
2257369517,1,20,S,TR1,0,0,1,
2257369517,2,20,S,TR1,0,2000,1,
2257369676,1,21,S,TR1,0,0,1,
2257369676,2,21,S,TR1,0,2000,1,
2257369835,1,22,S,TR1,0,0,1,
2257369835,2,22,S,TR1,0,2000,1,
2257369994,1,23,S,TR1,0,0,1,
2257369994,2,23,S,TR1,0,2000,1,
2257370153,1,24,S,TR1,0,0,1,
2257370153,2,24,S,TR1,0,2000,1,
2257370524,1,1,S,TR1,0,0,1,
2257370524,2,1,S,TR1,0,1.99,1,
2257370524,3,1,S,TR1,0,2,1,
2257370524,4,1,S,TR1,0,9.99,1,
2257370524,5,1,S,TR1,0,10,1,
2257370524,6,1,S,TR1,0,29.99,1,
2257370524,7,1,S,TR1,0,30,1,
2257370524,8,1,S,TR1,0,49.99,1,
2257370524,9,1,S,TR1,0,50,1,
2257370524,10,1,S,TR1,0,79.99,1,
2257370524,11,1,S,TR1,-5,80,1,
2257370524,12,1,S,TR1,-5,99.99,1,
2257370524,13,1,S,TR1,-5,100,1,
2257370524,14,1,S,TR1,-5,114.99,1,
2257370524,15,1,S,TR1,-10,115,1,
2257370524,16,1,S,TR1,-10,129.99,1,
2257370524,17,1,S,TR1,-10,130,1,
2257370524,18,1,S,TR1,-10,139.99,1,
2257370524,19,1,S,TR1,-10,140,1,
2257370524,20,1,S,TR1,-10,149.99,1,
2257370524,21,1,S,TR1,-15,150,1,
2257370524,22,1,S,TR1,-15,159.99,1,
2257370524,23,1,S,TR1,-15,160,1,
2257370524,24,1,S,TR1,-15,169.99,1,
2257370524,25,1,S,TR1,-20,170,1,
2257370524,26,1,S,TR1,-20,184.99,1,
2257370524,27,1,S,TR1,-25,185,1,
2257370524,28,1,S,TR1,-25,199.99,1,
2257370524,29,1,S,TR1,-30,200,1,
2257370524,30,1,S,TR1,-30,219.99,1,
2257370524,31,1,S,TR1,-35,220,1,
2257370524,32,1,S,TR1,-35,2000,1,
2257372273,1,2,S,TR1,0,0,1,
2257372273,2,2,S,TR1,0,1.99,1,
2257372273,3,2,S,TR1,0,2,1,
2257372273,4,2,S,TR1,0,9.99,1,
2257372273,5,2,S,TR1,0,10,1,
2257372273,6,2,S,TR1,0,29.99,1,
2257372273,7,2,S,TR1,-5,30,1,
2257372273,8,2,S,TR1,-5,49.99,1,
2257372273,9,2,S,TR1,-5,50,1,
2257372273,10,2,S,TR1,-5,79.99,1,
2257372273,11,2,S,TR1,-10,80,1,
2257372273,12,2,S,TR1,-10,99.99,1,
2257372273,13,2,S,TR1,-10,100,1,
2257372273,14,2,S,TR1,-10,114.99,1,
2257372273,15,2,S,TR1,-10,115,1,
2257372273,16,2,S,TR1,-10,129.99,1,
2257372273,17,2,S,TR1,-15,130,1,
2257372273,18,2,S,TR1,-15,139.99,1,
2257372273,19,2,S,TR1,-15,140,1,
2257372273,20,2,S,TR1,-15,149.99,1,
2257372273,21,2,S,TR1,-20,150,1,
2257372273,22,2,S,TR1,-20,159.99,1,
2257372273,23,2,S,TR1,-20,160,1,
2257372273,24,2,S,TR1,-20,169.99,1,
2257372273,25,2,S,TR1,-25,170,1,
2257372273,26,2,S,TR1,-25,184.99,1,
2257372273,27,2,S,TR1,-30,185,1,
2257372273,28,2,S,TR1,-30,199.99,1,
2257372273,29,2,S,TR1,-35,200,1,
2257372273,30,2,S,TR1,-35,219.99,1,
2257372273,31,2,S,TR1,-40,220,1,
2257372273,32,2,S,TR1,-40,2000,1,
2257374022,1,3,S,TR1,0,0,1,
2257374022,2,3,S,TR1,0,1.99,1,
2257374022,3,3,S,TR1,0,2,1,
2257374022,4,3,S,TR1,0,9.99,1,
2257374022,5,3,S,TR1,-5,10,1,
2257374022,6,3,S,TR1,-5,29.99,1,
2257374022,7,3,S,TR1,-5,30,1,
2257374022,8,3,S,TR1,-5,49.99,1,
2257374022,9,3,S,TR1,-10,50,1,
2257374022,10,3,S,TR1,-10,79.99,1,
2257374022,11,3,S,TR1,-10,80,1,
2257374022,12,3,S,TR1,-10,99.99,1,
2257374022,13,3,S,TR1,-10,100,1,
2257374022,14,3,S,TR1,-10,114.99,1,
2257374022,15,3,S,TR1,-15,115,1,
2257374022,16,3,S,TR1,-15,129.99,1,
2257374022,17,3,S,TR1,-20,130,1,
2257374022,18,3,S,TR1,-20,139.99,1,
2257374022,19,3,S,TR1,-25,140,1,
2257374022,20,3,S,TR1,-25,149.99,1,
2257374022,21,3,S,TR1,-30,150,1,
2257374022,22,3,S,TR1,-30,159.99,1,
2257374022,23,3,S,TR1,-35,160,1,
2257374022,24,3,S,TR1,-35,169.99,1,
2257374022,25,3,S,TR1,-40,170,1,
2257374022,26,3,S,TR1,-40,184.99,1,
2257374022,27,3,S,TR1,-45,185,1,
2257374022,28,3,S,TR1,-45,199.99,1,
2257374022,29,3,S,TR1,-50,200,1,
2257374022,30,3,S,TR1,-50,219.99,1,
2257374022,31,3,S,TR1,-55,220,1,
2257374022,32,3,S,TR1,-55,2000,1,
2257375771,1,4,S,TR1,0,0,1,
2257375771,2,4,S,TR1,0,1.99,1,
2257375771,3,4,S,TR1,0,2,1,
2257375771,4,4,S,TR1,0,9.99,1,
2257375771,5,4,S,TR1,-5,10,1,
2257375771,6,4,S,TR1,-5,29.99,1,
2257375771,7,4,S,TR1,-10,30,1,
2257375771,8,4,S,TR1,-10,49.99,1,
2257375771,9,4,S,TR1,-10,50,1,
2257375771,10,4,S,TR1,-10,79.99,1,
2257375771,11,4,S,TR1,-10,80,1,
2257375771,12,4,S,TR1,-10,99.99,1,
2257375771,13,4,S,TR1,-15,100,1,
2257375771,14,4,S,TR1,-15,114.99,1,
2257375771,15,4,S,TR1,-15,115,1,
2257375771,16,4,S,TR1,-15,129.99,1,
2257375771,17,4,S,TR1,-20,130,1,
2257375771,18,4,S,TR1,-20,139.99,1,
2257375771,19,4,S,TR1,-25,140,1,
2257375771,20,4,S,TR1,-25,149.99,1,
2257375771,21,4,S,TR1,-30,150,1,
2257375771,22,4,S,TR1,-30,159.99,1,
2257375771,23,4,S,TR1,-35,160,1,
2257375771,24,4,S,TR1,-35,169.99,1,
2257375771,25,4,S,TR1,-40,170,1,
2257375771,26,4,S,TR1,-40,184.99,1,
2257375771,27,4,S,TR1,-45,185,1,
2257375771,28,4,S,TR1,-45,199.99,1,
2257375771,29,4,S,TR1,-50,200,1,
2257375771,30,4,S,TR1,-50,219.99,1,
2257375771,31,4,S,TR1,-55,220,1,
2257375771,32,4,S,TR1,-55,2000,1,
2257377520,1,5,S,TR1,0,0,1,
2257377520,2,5,S,TR1,0,1.99,1,
2257377520,3,5,S,TR1,0,2,1,
2257377520,4,5,S,TR1,0,9.99,1,
2257377520,5,5,S,TR1,-5,10,1,
2257377520,6,5,S,TR1,-5,29.99,1,
2257377520,7,5,S,TR1,-10,30,1,
2257377520,8,5,S,TR1,-10,49.99,1,
2257377520,9,5,S,TR1,-10,50,1,
2257377520,10,5,S,TR1,-10,79.99,1,
2257377520,11,5,S,TR1,-10,80,1,
2257377520,12,5,S,TR1,-10,99.99,1,
2257377520,13,5,S,TR1,-15,100,1,
2257377520,14,5,S,TR1,-15,114.99,1,
2257377520,15,5,S,TR1,-15,115,1,
2257377520,16,5,S,TR1,-15,129.99,1,
2257377520,17,5,S,TR1,-20,130,1,
2257377520,18,5,S,TR1,-20,139.99,1,
2257377520,19,5,S,TR1,-25,140,1,
2257377520,20,5,S,TR1,-25,149.99,1,
2257377520,21,5,S,TR1,-30,150,1,
2257377520,22,5,S,TR1,-30,159.99,1,
2257377520,23,5,S,TR1,-35,160,1,
2257377520,24,5,S,TR1,-35,169.99,1,
2257377520,25,5,S,TR1,-40,170,1,
2257377520,26,5,S,TR1,-40,184.99,1,
2257377520,27,5,S,TR1,-45,185,1,
2257377520,28,5,S,TR1,-45,199.99,1,
2257377520,29,5,S,TR1,-50,200,1,
2257377520,30,5,S,TR1,-50,219.99,1,
2257377520,31,5,S,TR1,-55,220,1,
2257377520,32,5,S,TR1,-55,2000,1,
2257379269,1,6,S,TR1,0,0,1,
2257379269,2,6,S,TR1,0,1.99,1,
2257379269,3,6,S,TR1,0,2,1,
2257379269,4,6,S,TR1,0,9.99,1,
2257379269,5,6,S,TR1,-5,10,1,
2257379269,6,6,S,TR1,-5,29.99,1,
2257379269,7,6,S,TR1,-10,30,1,
2257379269,8,6,S,TR1,-10,49.99,1,
2257379269,9,6,S,TR1,-10,50,1,
2257379269,10,6,S,TR1,-10,79.99,1,
2257379269,11,6,S,TR1,-10,80,1,
2257379269,12,6,S,TR1,-10,99.99,1,
2257379269,13,6,S,TR1,-15,100,1,
2257379269,14,6,S,TR1,-15,114.99,1,
2257379269,15,6,S,TR1,-15,115,1,
2257379269,16,6,S,TR1,-15,129.99,1,
2257379269,17,6,S,TR1,-20,130,1,
2257379269,18,6,S,TR1,-20,139.99,1,
2257379269,19,6,S,TR1,-25,140,1,
2257379269,20,6,S,TR1,-25,149.99,1,
2257379269,21,6,S,TR1,-30,150,1,
2257379269,22,6,S,TR1,-30,159.99,1,
2257379269,23,6,S,TR1,-35,160,1,
2257379269,24,6,S,TR1,-35,169.99,1,
2257379269,25,6,S,TR1,-40,170,1,
2257379269,26,6,S,TR1,-40,184.99,1,
2257379269,27,6,S,TR1,-45,185,1,
2257379269,28,6,S,TR1,-45,199.99,1,
2257379269,29,6,S,TR1,-50,200,1,
2257379269,30,6,S,TR1,-50,219.99,1,
2257379269,31,6,S,TR1,-55,220,1,
2257379269,32,6,S,TR1,-55,2000,1,
2257381018,1,7,S,TR1,0,0,1,
2257381018,2,7,S,TR1,0,1.99,1,
2257381018,3,7,S,TR1,0,2,1,
2257381018,4,7,S,TR1,0,9.99,1,
2257381018,5,7,S,TR1,-5,10,1,
2257381018,6,7,S,TR1,-5,29.99,1,
2257381018,7,7,S,TR1,-5,30,1,
2257381018,8,7,S,TR1,-5,49.99,1,
2257381018,9,7,S,TR1,-10,50,1,
2257381018,10,7,S,TR1,-10,79.99,1,
2257381018,11,7,S,TR1,-10,80,1,
2257381018,12,7,S,TR1,-10,99.99,1,
2257381018,13,7,S,TR1,-10,100,1,
2257381018,14,7,S,TR1,-10,114.99,1,
2257381018,15,7,S,TR1,-15,115,1,
2257381018,16,7,S,TR1,-15,129.99,1,
2257381018,17,7,S,TR1,-20,130,1,
2257381018,18,7,S,TR1,-20,139.99,1,
2257381018,19,7,S,TR1,-25,140,1,
2257381018,20,7,S,TR1,-25,149.99,1,
2257381018,21,7,S,TR1,-30,150,1,
2257381018,22,7,S,TR1,-30,159.99,1,
2257381018,23,7,S,TR1,-35,160,1,
2257381018,24,7,S,TR1,-35,169.99,1,
2257381018,25,7,S,TR1,-40,170,1,
2257381018,26,7,S,TR1,-40,184.99,1,
2257381018,27,7,S,TR1,-45,185,1,
2257381018,28,7,S,TR1,-45,199.99,1,
2257381018,29,7,S,TR1,-50,200,1,
2257381018,30,7,S,TR1,-50,219.99,1,
2257381018,31,7,S,TR1,-55,220,1,
2257381018,32,7,S,TR1,-55,2000,1,
2257382767,1,8,S,TR1,0,0,1,
2257382767,2,8,S,TR1,0,1.99,1,
2257382767,3,8,S,TR1,0,2,1,
2257382767,4,8,S,TR1,0,9.99,1,
2257382767,5,8,S,TR1,0,10,1,
2257382767,6,8,S,TR1,0,29.99,1,
2257382767,7,8,S,TR1,0,30,1,
2257382767,8,8,S,TR1,0,49.99,1,
2257382767,9,8,S,TR1,-5,50,1,
2257382767,10,8,S,TR1,-5,79.99,1,
2257382767,11,8,S,TR1,-5,80,1,
2257382767,12,8,S,TR1,-5,99.99,1,
2257382767,13,8,S,TR1,-5,100,1,
2257382767,14,8,S,TR1,-5,114.99,1,
2257382767,15,8,S,TR1,-10,115,1,
2257382767,16,8,S,TR1,-10,129.99,1,
2257382767,17,8,S,TR1,-10,130,1,
2257382767,18,8,S,TR1,-10,139.99,1,
2257382767,19,8,S,TR1,-10,140,1,
2257382767,20,8,S,TR1,-10,149.99,1,
2257382767,21,8,S,TR1,-15,150,1,
2257382767,22,8,S,TR1,-15,159.99,1,
2257382767,23,8,S,TR1,-15,160,1,
2257382767,24,8,S,TR1,-15,169.99,1,
2257382767,25,8,S,TR1,-20,170,1,
2257382767,26,8,S,TR1,-20,184.99,1,
2257382767,27,8,S,TR1,-25,185,1,
2257382767,28,8,S,TR1,-25,199.99,1,
2257382767,29,8,S,TR1,-30,200,1,
2257382767,30,8,S,TR1,-30,219.99,1,
2257382767,31,8,S,TR1,-35,220,1,
2257382767,32,8,S,TR1,-35,2000,1,
2257384516,1,9,S,TR1,0,0,1,
2257384516,2,9,S,TR1,0,1.99,1,
2257384516,3,9,S,TR1,0,2,1,
2257384516,4,9,S,TR1,0,9.99,1,
2257384516,5,9,S,TR1,0,10,1,
2257384516,6,9,S,TR1,0,29.99,1,
2257384516,7,9,S,TR1,0,30,1,
2257384516,8,9,S,TR1,0,49.99,1,
2257384516,9,9,S,TR1,0,50,1,
2257384516,10,9,S,TR1,0,79.99,1,
2257384516,11,9,S,TR1,0,80,1,
2257384516,12,9,S,TR1,0,99.99,1,
2257384516,13,9,S,TR1,0,100,1,
2257384516,14,9,S,TR1,0,114.99,1,
2257384516,15,9,S,TR1,0,115,1,
2257384516,16,9,S,TR1,0,129.99,1,
2257384516,17,9,S,TR1,0,130,1,
2257384516,18,9,S,TR1,0,139.99,1,
2257384516,19,9,S,TR1,0,140,1,
2257384516,20,9,S,TR1,0,149.99,1,
2257384516,21,9,S,TR1,-5,150,1,
2257384516,22,9,S,TR1,-5,159.99,1,
2257384516,23,9,S,TR1,-5,160,1,
2257384516,24,9,S,TR1,-5,169.99,1,
2257384516,25,9,S,TR1,-10,170,1,
2257384516,26,9,S,TR1,-10,184.99,1,
2257384516,27,9,S,TR1,-10,185,1,
2257384516,28,9,S,TR1,-10,199.99,1,
2257384516,29,9,S,TR1,-10,200,1,
2257384516,30,9,S,TR1,-10,219.99,1,
2257384516,31,9,S,TR1,-15,220,1,
2257384516,32,9,S,TR1,-15,2000,1,
2257386265,1,10,S,TR1,0,0,1,
2257386265,2,10,S,TR1,0,1.99,1,
2257386265,3,10,S,TR1,0,2,1,
2257386265,4,10,S,TR1,0,9.99,1,
2257386265,5,10,S,TR1,0,10,1,
2257386265,6,10,S,TR1,0,29.99,1,
2257386265,7,10,S,TR1,0,30,1,
2257386265,8,10,S,TR1,0,49.99,1,
2257386265,9,10,S,TR1,0,50,1,
2257386265,10,10,S,TR1,0,79.99,1,
2257386265,11,10,S,TR1,0,80,1,
2257386265,12,10,S,TR1,0,99.99,1,
2257386265,13,10,S,TR1,0,100,1,
2257386265,14,10,S,TR1,0,114.99,1,
2257386265,15,10,S,TR1,0,115,1,
2257386265,16,10,S,TR1,0,129.99,1,
2257386265,17,10,S,TR1,0,130,1,
2257386265,18,10,S,TR1,0,139.99,1,
2257386265,19,10,S,TR1,0,140,1,
2257386265,20,10,S,TR1,0,149.99,1,
2257386265,21,10,S,TR1,0,150,1,
2257386265,22,10,S,TR1,0,159.99,1,
2257386265,23,10,S,TR1,-5,160,1,
2257386265,24,10,S,TR1,-5,169.99,1,
2257386265,25,10,S,TR1,-5,170,1,
2257386265,26,10,S,TR1,-5,184.99,1,
2257386265,27,10,S,TR1,-10,185,1,
2257386265,28,10,S,TR1,-10,199.99,1,
2257386265,29,10,S,TR1,-10,200,1,
2257386265,30,10,S,TR1,-10,219.99,1,
2257386265,31,10,S,TR1,-15,220,1,
2257386265,32,10,S,TR1,-15,2000,1,
2257388014,1,11,S,TR1,0,0,1,
2257388014,2,11,S,TR1,0,1.99,1,
2257388014,3,11,S,TR1,0,2,1,
2257388014,4,11,S,TR1,0,9.99,1,
2257388014,5,11,S,TR1,0,10,1,
2257388014,6,11,S,TR1,0,29.99,1,
2257388014,7,11,S,TR1,0,30,1,
2257388014,8,11,S,TR1,0,49.99,1,
2257388014,9,11,S,TR1,0,50,1,
2257388014,10,11,S,TR1,0,79.99,1,
2257388014,11,11,S,TR1,0,80,1,
2257388014,12,11,S,TR1,0,99.99,1,
2257388014,13,11,S,TR1,0,100,1,
2257388014,14,11,S,TR1,0,114.99,1,
2257388014,15,11,S,TR1,0,115,1,
2257388014,16,11,S,TR1,0,129.99,1,
2257388014,17,11,S,TR1,0,130,1,
2257388014,18,11,S,TR1,0,139.99,1,
2257388014,19,11,S,TR1,0,140,1,
2257388014,20,11,S,TR1,0,149.99,1,
2257388014,21,11,S,TR1,0,150,1,
2257388014,22,11,S,TR1,0,159.99,1,
2257388014,23,11,S,TR1,-5,160,1,
2257388014,24,11,S,TR1,-5,169.99,1,
2257388014,25,11,S,TR1,-5,170,1,
2257388014,26,11,S,TR1,-5,184.99,1,
2257388014,27,11,S,TR1,-10,185,1,
2257388014,28,11,S,TR1,-10,199.99,1,
2257388014,29,11,S,TR1,-10,200,1,
2257388014,30,11,S,TR1,-10,219.99,1,
2257388014,31,11,S,TR1,-15,220,1,
2257388014,32,11,S,TR1,-15,2000,1,
2257389763,1,12,S,TR1,0,0,1,
2257389763,2,12,S,TR1,0,1.99,1,
2257389763,3,12,S,TR1,0,2,1,
2257389763,4,12,S,TR1,0,9.99,1,
2257389763,5,12,S,TR1,0,10,1,
2257389763,6,12,S,TR1,0,29.99,1,
2257389763,7,12,S,TR1,0,30,1,
2257389763,8,12,S,TR1,0,49.99,1,
2257389763,9,12,S,TR1,0,50,1,
2257389763,10,12,S,TR1,0,79.99,1,
2257389763,11,12,S,TR1,0,80,1,
2257389763,12,12,S,TR1,0,99.99,1,
2257389763,13,12,S,TR1,0,100,1,
2257389763,14,12,S,TR1,0,114.99,1,
2257389763,15,12,S,TR1,0,115,1,
2257389763,16,12,S,TR1,0,129.99,1,
2257389763,17,12,S,TR1,0,130,1,
2257389763,18,12,S,TR1,0,139.99,1,
2257389763,19,12,S,TR1,0,140,1,
2257389763,20,12,S,TR1,0,149.99,1,
2257389763,21,12,S,TR1,0,150,1,
2257389763,22,12,S,TR1,0,159.99,1,
2257389763,23,12,S,TR1,-5,160,1,
2257389763,24,12,S,TR1,-5,169.99,1,
2257389763,25,12,S,TR1,-5,170,1,
2257389763,26,12,S,TR1,-5,184.99,1,
2257389763,27,12,S,TR1,-10,185,1,
2257389763,28,12,S,TR1,-10,199.99,1,
2257389763,29,12,S,TR1,-10,200,1,
2257389763,30,12,S,TR1,-10,219.99,1,
2257389763,31,12,S,TR1,-15,220,1,
2257389763,32,12,S,TR1,-15,2000,1,
2257391512,1,13,S,TR1,0,0,1,
2257391512,2,13,S,TR1,0,1.99,1,
2257391512,3,13,S,TR1,0,2,1,
2257391512,4,13,S,TR1,0,9.99,1,
2257391512,5,13,S,TR1,0,10,1,
2257391512,6,13,S,TR1,0,29.99,1,
2257391512,7,13,S,TR1,0,30,1,
2257391512,8,13,S,TR1,0,49.99,1,
2257391512,9,13,S,TR1,0,50,1,
2257391512,10,13,S,TR1,0,79.99,1,
2257391512,11,13,S,TR1,0,80,1,
2257391512,12,13,S,TR1,0,99.99,1,
2257391512,13,13,S,TR1,0,100,1,
2257391512,14,13,S,TR1,0,114.99,1,
2257391512,15,13,S,TR1,0,115,1,
2257391512,16,13,S,TR1,0,129.99,1,
2257391512,17,13,S,TR1,0,130,1,
2257391512,18,13,S,TR1,0,139.99,1,
2257391512,19,13,S,TR1,0,140,1,
2257391512,20,13,S,TR1,0,149.99,1,
2257391512,21,13,S,TR1,-5,150,1,
2257391512,22,13,S,TR1,-5,159.99,1,
2257391512,23,13,S,TR1,-5,160,1,
2257391512,24,13,S,TR1,-5,169.99,1,
2257391512,25,13,S,TR1,-10,170,1,
2257391512,26,13,S,TR1,-10,184.99,1,
2257391512,27,13,S,TR1,-10,185,1,
2257391512,28,13,S,TR1,-10,199.99,1,
2257391512,29,13,S,TR1,-10,200,1,
2257391512,30,13,S,TR1,-10,219.99,1,
2257391512,31,13,S,TR1,-15,220,1,
2257391512,32,13,S,TR1,-15,2000,1,
2257393261,1,14,S,TR1,0,0,1,
2257393261,2,14,S,TR1,0,1.99,1,
2257393261,3,14,S,TR1,0,2,1,
2257393261,4,14,S,TR1,0,9.99,1,
2257393261,5,14,S,TR1,0,10,1,
2257393261,6,14,S,TR1,0,29.99,1,
2257393261,7,14,S,TR1,0,30,1,
2257393261,8,14,S,TR1,0,49.99,1,
2257393261,9,14,S,TR1,0,50,1,
2257393261,10,14,S,TR1,0,79.99,1,
2257393261,11,14,S,TR1,0,80,1,
2257393261,12,14,S,TR1,0,99.99,1,
2257393261,13,14,S,TR1,0,100,1,
2257393261,14,14,S,TR1,0,114.99,1,
2257393261,15,14,S,TR1,0,115,1,
2257393261,16,14,S,TR1,0,129.99,1,
2257393261,17,14,S,TR1,0,130,1,
2257393261,18,14,S,TR1,0,139.99,1,
2257393261,19,14,S,TR1,0,140,1,
2257393261,20,14,S,TR1,0,149.99,1,
2257393261,21,14,S,TR1,0,150,1,
2257393261,22,14,S,TR1,0,159.99,1,
2257393261,23,14,S,TR1,-5,160,1,
2257393261,24,14,S,TR1,-5,169.99,1,
2257393261,25,14,S,TR1,-5,170,1,
2257393261,26,14,S,TR1,-5,184.99,1,
2257393261,27,14,S,TR1,-10,185,1,
2257393261,28,14,S,TR1,-10,199.99,1,
2257393261,29,14,S,TR1,-10,200,1,
2257393261,30,14,S,TR1,-10,219.99,1,
2257393261,31,14,S,TR1,-15,220,1,
2257393261,32,14,S,TR1,-15,2000,1,
2257395010,1,15,S,TR1,0,0,1,
2257395010,2,15,S,TR1,0,1.99,1,
2257395010,3,15,S,TR1,0,2,1,
2257395010,4,15,S,TR1,0,9.99,1,
2257395010,5,15,S,TR1,0,10,1,
2257395010,6,15,S,TR1,0,29.99,1,
2257395010,7,15,S,TR1,0,30,1,
2257395010,8,15,S,TR1,0,49.99,1,
2257395010,9,15,S,TR1,0,50,1,
2257395010,10,15,S,TR1,0,79.99,1,
2257395010,11,15,S,TR1,0,80,1,
2257395010,12,15,S,TR1,0,99.99,1,
2257395010,13,15,S,TR1,0,100,1,
2257395010,14,15,S,TR1,0,114.99,1,
2257395010,15,15,S,TR1,0,115,1,
2257395010,16,15,S,TR1,0,129.99,1,
2257395010,17,15,S,TR1,0,130,1,
2257395010,18,15,S,TR1,0,139.99,1,
2257395010,19,15,S,TR1,0,140,1,
2257395010,20,15,S,TR1,0,149.99,1,
2257395010,21,15,S,TR1,0,150,1,
2257395010,22,15,S,TR1,0,159.99,1,
2257395010,23,15,S,TR1,-5,160,1,
2257395010,24,15,S,TR1,-5,169.99,1,
2257395010,25,15,S,TR1,-5,170,1,
2257395010,26,15,S,TR1,-5,184.99,1,
2257395010,27,15,S,TR1,-10,185,1,
2257395010,28,15,S,TR1,-10,199.99,1,
2257395010,29,15,S,TR1,-10,200,1,
2257395010,30,15,S,TR1,-10,219.99,1,
2257395010,31,15,S,TR1,-15,220,1,
2257395010,32,15,S,TR1,-15,2000,1,
2257396759,1,16,S,TR1,0,0,1,
2257396759,2,16,S,TR1,0,1.99,1,
2257396759,3,16,S,TR1,0,2,1,
2257396759,4,16,S,TR1,0,9.99,1,
2257396759,5,16,S,TR1,0,10,1,
2257396759,6,16,S,TR1,0,29.99,1,
2257396759,7,16,S,TR1,0,30,1,
2257396759,8,16,S,TR1,0,49.99,1,
2257396759,9,16,S,TR1,0,50,1,
2257396759,10,16,S,TR1,0,79.99,1,
2257396759,11,16,S,TR1,0,80,1,
2257396759,12,16,S,TR1,0,99.99,1,
2257396759,13,16,S,TR1,0,100,1,
2257396759,14,16,S,TR1,0,114.99,1,
2257396759,15,16,S,TR1,0,115,1,
2257396759,16,16,S,TR1,0,129.99,1,
2257396759,17,16,S,TR1,0,130,1,
2257396759,18,16,S,TR1,0,139.99,1,
2257396759,19,16,S,TR1,0,140,1,
2257396759,20,16,S,TR1,0,149.99,1,
2257396759,21,16,S,TR1,0,150,1,
2257396759,22,16,S,TR1,0,159.99,1,
2257396759,23,16,S,TR1,-5,160,1,
2257396759,24,16,S,TR1,-5,169.99,1,
2257396759,25,16,S,TR1,-5,170,1,
2257396759,26,16,S,TR1,-5,184.99,1,
2257396759,27,16,S,TR1,-10,185,1,
2257396759,28,16,S,TR1,-10,199.99,1,
2257396759,29,16,S,TR1,-10,200,1,
2257396759,30,16,S,TR1,-10,219.99,1,
2257396759,31,16,S,TR1,-15,220,1,
2257396759,32,16,S,TR1,-15,2000,1,
2257398508,1,17,S,TR1,0,0,1,
2257398508,2,17,S,TR1,0,1.99,1,
2257398508,3,17,S,TR1,0,2,1,
2257398508,4,17,S,TR1,0,9.99,1,
2257398508,5,17,S,TR1,0,10,1,
2257398508,6,17,S,TR1,0,29.99,1,
2257398508,7,17,S,TR1,0,30,1,
2257398508,8,17,S,TR1,0,49.99,1,
2257398508,9,17,S,TR1,0,50,1,
2257398508,10,17,S,TR1,0,79.99,1,
2257398508,11,17,S,TR1,0,80,1,
2257398508,12,17,S,TR1,0,99.99,1,
2257398508,13,17,S,TR1,0,100,1,
2257398508,14,17,S,TR1,0,114.99,1,
2257398508,15,17,S,TR1,0,115,1,
2257398508,16,17,S,TR1,0,129.99,1,
2257398508,17,17,S,TR1,0,130,1,
2257398508,18,17,S,TR1,0,139.99,1,
2257398508,19,17,S,TR1,0,140,1,
